customer_id,gender,age,city,join_date,estimated_salary,is_active_member,churn,product_id,product_type,balance
10133,Male,65,Mingachevir,2024-08-23,128538,1,0,P214949,Mortgage,20721.0
10133,Male,65,Mingachevir,2024-08-23,128538,1,0,P218430,Mortgage,181689.0
10134,Male,59,Sumqayit,2018-12-10,25691,1,0,P223249,Credit Card,42140.0
10134,Male,59,Sumqayit,2018-12-10,25691,1,0,P224101,Loan,159991.0
10135,Male,44,Mingachevir,2021-10-28,107649,0,0,P203325,Credit Card,93969.0
10135,Male,44,Mingachevir,2021-10-28,107649,0,0,P215527,Loan,125597.0
10135,Male,44,Mingachevir,2021-10-28,107649,0,0,P219360,Mortgage,37057.0
10136,Male,27,Lankaran,2016-09-09,21953,0,0,P220451,Savings,76997.0
10137,Male,63,Baku,2018-09-10,90499,0,1,P216877,Savings,113804.0
10137,Male,63,Baku,2018-09-10,90499,0,1,P217846,Savings,156684.0
10138,Male,69,Shaki,2022-01-14,124290,1,0,P206544,Credit Card,199298.0
10138,Male,69,Shaki,2022-01-14,124290,1,0,P218937,Loan,30472.0
10138,Male,69,Shaki,2022-01-14,124290,1,0,P221488,Credit Card,39319.0
10139,Male,59,Sumqayit,2021-01-22,126056,0,0,P200741,Mortgage,127906.0
10139,Male,59,Sumqayit,2021-01-22,126056,0,0,P219572,Loan,44863.0
10140,Male,49,Shaki,2022-07-18,113405,1,0,P203455,Savings,191185.0
10140,Male,49,Shaki,2022-07-18,113405,1,0,P207083,Savings,92118.0
10140,Male,49,Shaki,2022-07-18,113405,1,0,P208936,Mortgage,149657.0
10140,Male,49,Shaki,2022-07-18,113405,1,0,P210415,Loan,157111.0
10141,Female,59,Sumqayit,2022-08-22,146582,1,1,P202742,Mortgage,36041.0
10141,Female,59,Sumqayit,2022-08-22,146582,1,1,P208803,Loan,115894.0
10141,Female,59,Sumqayit,2022-08-22,146582,1,1,P215175,Loan,153918.0
10141,Female,59,Sumqayit,2022-08-22,146582,1,1,P220993,Loan,85475.0
10141,Female,59,Sumqayit,2022-08-22,146582,1,1,P223351,Credit Card,103912.0
10142,Male,43,Lankaran,2024-01-23,96981,1,0,P203123,Mortgage,196592.0
10142,Male,43,Lankaran,2024-01-23,96981,1,0,P207151,Loan,42358.0
10142,Male,43,Lankaran,2024-01-23,96981,1,0,P215744,Credit Card,16493.0
10143,Female,42,Lankaran,2023-05-15,57759,0,0,P219837,Savings,154499.0
10143,Female,42,Lankaran,2023-05-15,57759,0,0,P222909,Mortgage,170234.0
10144,Female,28,Mingachevir,2023-02-08,40185,0,0,P204596,Credit Card,76851.0
10144,Female,28,Mingachevir,2023-02-08,40185,0,0,P214309,Savings,12946.0
10145,Female,40,Sumqayit,2017-11-02,93983,1,0,P206043,Savings,75095.0
10145,Female,40,Sumqayit,2017-11-02,93983,1,0,P207241,Mortgage,91590.0
10145,Female,40,Sumqayit,2017-11-02,93983,1,0,P221616,Savings,61407.0
10146,Male,51,Lankaran,2024-02-11,54699,0,0,P206122,Loan,147913.0
10147,Male,69,Lankaran,2024-10-25,135799,1,1,P204664,Savings,50694.0
10147,Male,69,Lankaran,2024-10-25,135799,1,1,P208171,Loan,1791.0
10148,Male,57,Sumqayit,2023-12-26,119176,0,0,P213832,Loan,111156.0
10149,Male,40,Mingachevir,2024-09-25,93490,0,0,P205599,Mortgage,124161.0
10149,Male,40,Mingachevir,2024-09-25,93490,0,0,P206337,Savings,103753.0
10149,Male,40,Mingachevir,2024-09-25,93490,0,0,P207970,Mortgage,66856.0
10149,Male,40,Mingachevir,2024-09-25,93490,0,0,P209496,Mortgage,148104.0
10150,Female,46,Mingachevir,2021-08-09,73739,0,1,P201728,Loan,125807.0
10150,Female,46,Mingachevir,2021-08-09,73739,0,1,P218322,Loan,112682.0
10151,Male,48,Mingachevir,2015-08-13,75631,1,0,P208519,Credit Card,29176.0
10152,Male,24,Mingachevir,2023-05-02,37945,0,0,P204112,Credit Card,107735.0
10152,Male,24,Mingachevir,2023-05-02,37945,0,0,P209852,Credit Card,119036.0
10152,Male,24,Mingachevir,2023-05-02,37945,0,0,P224755,Loan,43695.0
10153,Male,57,Baku,2021-02-19,58294,0,1,P215197,Savings,42616.0
10153,Male,57,Baku,2021-02-19,58294,0,1,P218595,Credit Card,119654.0
10153,Male,57,Baku,2021-02-19,58294,0,1,P220398,Loan,45736.0
10154,Male,50,Sumqayit,2023-12-12,32920,1,1,P206703,Loan,9803.0
10154,Male,50,Sumqayit,2023-12-12,32920,1,1,P214178,Mortgage,85841.0
10154,Male,50,Sumqayit,2023-12-12,32920,1,1,P220325,Credit Card,158591.0
10154,Male,50,Sumqayit,2023-12-12,32920,1,1,P222711,Mortgage,195716.0
10155,Male,38,Baku,2024-07-03,115520,0,0,P200016,Loan,113900.0
10155,Male,38,Baku,2024-07-03,115520,0,0,P207048,Credit Card,99459.0
10155,Male,38,Baku,2024-07-03,115520,0,0,P215142,Loan,101993.0
10156,Female,19,Lankaran,2015-02-26,73609,1,0,P204822,Credit Card,58804.0
10156,Female,19,Lankaran,2015-02-26,73609,1,0,P209807,Mortgage,85501.0
10157,Male,35,Baku,2021-03-10,91096,0,0,P200700,Mortgage,96787.0
10157,Male,35,Baku,2021-03-10,91096,0,0,P203085,Loan,4375.0
10157,Male,35,Baku,2021-03-10,91096,0,0,P213642,Savings,198119.0
10157,Male,35,Baku,2021-03-10,91096,0,0,P218354,Credit Card,107822.0
10157,Male,35,Baku,2021-03-10,91096,0,0,P224148,Credit Card,33416.0
10157,Male,35,Baku,2021-03-10,91096,0,0,P224450,Savings,92630.0
10158,Female,64,Mingachevir,2024-03-04,100925,1,0,P203956,Mortgage,57467.0
10158,Female,64,Mingachevir,2024-03-04,100925,1,0,P215929,Mortgage,132332.0
10159,Male,50,Lankaran,2018-11-04,82358,1,0,P202877,Credit Card,113002.0
10160,Female,54,Baku,2015-04-27,44265,0,0,,,
10161,Male,51,Baku,2024-08-23,127389,1,0,P219296,Credit Card,98238.0
10161,Male,51,Baku,2024-08-23,127389,1,0,P222635,Loan,188543.0
10162,Male,37,Sumqayit,2022-03-31,93251,1,0,P206774,Loan,34590.0
10162,Male,37,Sumqayit,2022-03-31,93251,1,0,P209190,Savings,76764.0
10162,Male,37,Sumqayit,2022-03-31,93251,1,0,P222045,Loan,52725.0
10163,Female,52,Baku,2016-02-14,104604,0,1,P221148,Credit Card,182848.0
10164,Female,68,Lankaran,2020-03-31,29438,0,0,,,
10165,Female,67,Mingachevir,2024-05-31,135434,0,0,P219042,Savings,11567.0
10166,Male,35,Sumqayit,2022-10-30,90779,0,1,P200054,Savings,136783.0
10166,Male,35,Sumqayit,2022-10-30,90779,0,1,P201752,Savings,166691.0
10166,Male,35,Sumqayit,2022-10-30,90779,0,1,P208770,Loan,137899.0
10166,Male,35,Sumqayit,2022-10-30,90779,0,1,P217178,Credit Card,126806.0
10167,Female,63,Baku,2023-02-24,48629,1,0,P204569,Savings,141509.0
10167,Female,63,Baku,2023-02-24,48629,1,0,P208178,Savings,24615.0
10167,Female,63,Baku,2023-02-24,48629,1,0,P209260,Mortgage,133679.0
10167,Female,63,Baku,2023-02-24,48629,1,0,P223615,Savings,102292.0
10168,Male,41,Sumqayit,2023-09-20,125130,1,1,P202247,Mortgage,130680.0
10168,Male,41,Sumqayit,2023-09-20,125130,1,1,P209507,Credit Card,190780.0
10169,Male,25,Shaki,2020-06-06,82442,0,1,P201999,Credit Card,43428.0
10169,Male,25,Shaki,2020-06-06,82442,0,1,P207939,Mortgage,16544.0
10170,Female,47,Sumqayit,2023-11-10,24085,0,1,P203316,Loan,17283.0
10170,Female,47,Sumqayit,2023-11-10,24085,0,1,P206044,Mortgage,89333.0
10170,Female,47,Sumqayit,2023-11-10,24085,0,1,P209220,Loan,28742.0
10170,Female,47,Sumqayit,2023-11-10,24085,0,1,P214434,Credit Card,171738.0
10170,Female,47,Sumqayit,2023-11-10,24085,0,1,P218137,Credit Card,5016.0
10170,Female,47,Sumqayit,2023-11-10,24085,0,1,P218696,Loan,60613.0
10171,Female,61,Mingachevir,2020-08-13,124421,0,0,P206783,Mortgage,107392.0
10172,Male,27,Shaki,2015-01-23,102926,0,0,P211794,Savings,137130.0
10172,Male,27,Shaki,2015-01-23,102926,0,0,P214790,Credit Card,96708.0
10173,Male,40,Shaki,2023-02-16,44513,1,0,P217135,Credit Card,152961.0
10174,Female,69,Sumqayit,2017-01-14,80084,1,0,P202054,Credit Card,121850.0
10174,Female,69,Sumqayit,2017-01-14,80084,1,0,P205325,Mortgage,54592.0
10174,Female,69,Sumqayit,2017-01-14,80084,1,0,P217033,Savings,116679.0
10174,Female,69,Sumqayit,2017-01-14,80084,1,0,P217508,Mortgage,101760.0
10175,Female,66,Lankaran,2016-08-24,106230,1,0,P211856,Credit Card,144555.0
10175,Female,66,Lankaran,2016-08-24,106230,1,0,P212668,Savings,84493.0
10175,Female,66,Lankaran,2016-08-24,106230,1,0,P215369,Credit Card,196881.0
10175,Female,66,Lankaran,2016-08-24,106230,1,0,P216024,Mortgage,40128.0
10176,Female,28,Mingachevir,2023-04-24,83605,1,0,P206851,Mortgage,63376.0
10177,Male,19,Lankaran,2023-08-30,81666,1,0,P210018,Savings,2153.0
10177,Male,19,Lankaran,2023-08-30,81666,1,0,P218030,Credit Card,76796.0
10178,Male,43,Mingachevir,2021-11-21,127386,0,0,P200230,Mortgage,179014.0
10178,Male,43,Mingachevir,2021-11-21,127386,0,0,P200503,Savings,32953.0
10178,Male,43,Mingachevir,2021-11-21,127386,0,0,P217657,Loan,76752.0
10178,Male,43,Mingachevir,2021-11-21,127386,0,0,P219376,Savings,124155.0
10178,Male,43,Mingachevir,2021-11-21,127386,0,0,P219775,Loan,177189.0
10178,Male,43,Mingachevir,2021-11-21,127386,0,0,P222950,Loan,127282.0
10179,Male,53,Mingachevir,2017-08-27,128987,0,0,P202578,Credit Card,53290.0
10179,Male,53,Mingachevir,2017-08-27,128987,0,0,P213120,Savings,57385.0
10180,Male,50,Lankaran,2018-03-24,100420,1,0,P214333,Mortgage,70086.0
10181,Male,64,Ganja,2020-01-17,88412,1,1,P219408,Loan,98089.0
10181,Male,64,Ganja,2020-01-17,88412,1,1,P221176,Credit Card,42956.0
10182,Male,30,Shaki,2022-04-28,111743,0,0,P223006,Mortgage,41065.0
10182,Male,30,Shaki,2022-04-28,111743,0,0,P223214,Savings,58185.0
10183,Female,57,Sumqayit,2021-03-04,146583,1,0,P201051,Mortgage,3039.0
10183,Female,57,Sumqayit,2021-03-04,146583,1,0,P215995,Credit Card,82173.0
10183,Female,57,Sumqayit,2021-03-04,146583,1,0,P222666,Savings,187646.0
10184,Male,42,Lankaran,2023-05-20,71178,1,0,P202072,Credit Card,172239.0
10184,Male,42,Lankaran,2023-05-20,71178,1,0,P203769,Credit Card,130211.0
10184,Male,42,Lankaran,2023-05-20,71178,1,0,P203845,Loan,108733.0
10184,Male,42,Lankaran,2023-05-20,71178,1,0,P204184,Credit Card,150572.0
10184,Male,42,Lankaran,2023-05-20,71178,1,0,P212194,Savings,143493.0
10185,Male,21,Lankaran,2015-03-22,91092,1,1,P212124,Mortgage,55837.0
10186,Male,59,Sumqayit,2022-04-16,106027,1,1,P200027,Credit Card,39467.0
10186,Male,59,Sumqayit,2022-04-16,106027,1,1,P202151,Loan,181768.0
10187,Female,36,Shaki,2016-04-27,58009,0,1,P210543,Loan,141254.0
10187,Female,36,Shaki,2016-04-27,58009,0,1,P215124,Credit Card,40321.0
10187,Female,36,Shaki,2016-04-27,58009,0,1,P218927,Mortgage,193947.0
10187,Female,36,Shaki,2016-04-27,58009,0,1,P221083,Loan,113882.0
10188,Male,35,Sumqayit,2022-03-24,134210,1,1,P210937,Credit Card,176127.0
10189,Male,54,Mingachevir,2018-12-01,83976,1,0,P206593,Loan,66605.0
10190,Female,47,Ganja,2023-09-10,146202,1,0,P203768,Credit Card,107841.0
10190,Female,47,Ganja,2023-09-10,146202,1,0,P214651,Savings,27313.0
10190,Female,47,Ganja,2023-09-10,146202,1,0,P224334,Mortgage,46720.0
10191,Male,36,Mingachevir,2024-01-25,133218,1,0,P209435,Loan,194042.0
10191,Male,36,Mingachevir,2024-01-25,133218,1,0,P210139,Credit Card,139163.0
10191,Male,36,Mingachevir,2024-01-25,133218,1,0,P210818,Savings,162294.0
10191,Male,36,Mingachevir,2024-01-25,133218,1,0,P215264,Loan,91988.0
10191,Male,36,Mingachevir,2024-01-25,133218,1,0,P221239,Savings,183526.0
10191,Male,36,Mingachevir,2024-01-25,133218,1,0,P224115,Loan,103657.0
10192,Male,40,Ganja,2024-02-19,52225,1,0,P201793,Credit Card,113068.0
10192,Male,40,Ganja,2024-02-19,52225,1,0,P204601,Mortgage,196875.0
10192,Male,40,Ganja,2024-02-19,52225,1,0,P207005,Credit Card,197593.0
10193,Male,33,Sumqayit,2015-02-02,58437,0,0,P200683,Savings,156925.0
10193,Male,33,Sumqayit,2015-02-02,58437,0,0,P210039,Credit Card,181875.0
10193,Male,33,Sumqayit,2015-02-02,58437,0,0,P217004,Savings,70373.0
10193,Male,33,Sumqayit,2015-02-02,58437,0,0,P217584,Mortgage,70851.0
10193,Male,33,Sumqayit,2015-02-02,58437,0,0,P218708,Credit Card,72920.0
10194,Male,18,Mingachevir,2020-09-13,90935,0,0,P216954,Loan,87470.0
10194,Male,18,Mingachevir,2020-09-13,90935,0,0,P220221,Savings,64823.0
10194,Male,18,Mingachevir,2020-09-13,90935,0,0,P220293,Mortgage,118110.0
10195,Male,29,Shaki,2018-06-26,127237,0,0,P201978,Savings,84508.0
10195,Male,29,Shaki,2018-06-26,127237,0,0,P205000,Loan,14306.0
10195,Male,29,Shaki,2018-06-26,127237,0,0,P210783,Mortgage,168833.0
10195,Male,29,Shaki,2018-06-26,127237,0,0,P221902,Credit Card,189499.0
10195,Male,29,Shaki,2018-06-26,127237,0,0,P224425,Savings,158809.0
10196,Female,41,Mingachevir,2023-05-06,33648,1,0,P203075,Savings,148842.0
10196,Female,41,Mingachevir,2023-05-06,33648,1,0,P208976,Savings,8278.0
10196,Female,41,Mingachevir,2023-05-06,33648,1,0,P213952,Savings,24799.0
10196,Female,41,Mingachevir,2023-05-06,33648,1,0,P216352,Credit Card,127612.0
10197,Female,51,Lankaran,2023-07-19,116423,1,0,P201948,Savings,2875.0
10197,Female,51,Lankaran,2023-07-19,116423,1,0,P206331,Savings,65432.0
10197,Female,51,Lankaran,2023-07-19,116423,1,0,P209022,Savings,9146.0
10197,Female,51,Lankaran,2023-07-19,116423,1,0,P218177,Mortgage,32956.0
10198,Female,25,Ganja,2015-10-07,137696,0,0,P209874,Loan,151624.0
10198,Female,25,Ganja,2015-10-07,137696,0,0,P216482,Savings,57998.0
10199,Male,35,Ganja,2020-06-30,62936,0,0,P207200,Savings,175517.0
10199,Male,35,Ganja,2020-06-30,62936,0,0,P212945,Savings,101030.0
10199,Male,35,Ganja,2020-06-30,62936,0,0,P217693,Mortgage,31684.0
10199,Male,35,Ganja,2020-06-30,62936,0,0,P219349,Savings,78934.0
10200,Male,65,Shaki,2021-01-08,60263,1,0,P202553,Mortgage,140857.0
10200,Male,65,Shaki,2021-01-08,60263,1,0,P205688,Mortgage,34629.0
10200,Male,65,Shaki,2021-01-08,60263,1,0,P215449,Loan,16539.0
10201,Male,22,Ganja,2019-08-10,68373,1,0,P207660,Loan,114755.0
10201,Male,22,Ganja,2019-08-10,68373,1,0,P218296,Credit Card,42801.0
10201,Male,22,Ganja,2019-08-10,68373,1,0,P219957,Savings,46042.0
10201,Male,22,Ganja,2019-08-10,68373,1,0,P222411,Mortgage,121829.0
10202,Female,43,Ganja,2019-04-24,72814,0,0,P208844,Savings,56388.0
10202,Female,43,Ganja,2019-04-24,72814,0,0,P220427,Savings,104656.0
10203,Male,47,Shaki,2016-12-01,85137,1,1,P222809,Credit Card,3101.0
10204,Male,30,Mingachevir,2024-11-17,107340,1,0,P202947,Credit Card,50014.0
10204,Male,30,Mingachevir,2024-11-17,107340,1,0,P217419,Mortgage,81243.0
10205,Female,36,Sumqayit,2019-11-15,146680,0,0,,,
10206,Male,46,Mingachevir,2022-08-14,116455,1,0,,,
10207,Female,20,Lankaran,2017-10-15,66972,1,0,P216850,Mortgage,97157.0
10207,Female,20,Lankaran,2017-10-15,66972,1,0,P219825,Savings,176510.0
10208,Female,43,Lankaran,2018-06-07,48147,1,0,P205471,Savings,132891.0
10208,Female,43,Lankaran,2018-06-07,48147,1,0,P221316,Loan,98919.0
10208,Female,43,Lankaran,2018-06-07,48147,1,0,P223817,Savings,74450.0
10209,Female,57,Ganja,2016-10-26,39295,0,0,P209217,Credit Card,135408.0
10209,Female,57,Ganja,2016-10-26,39295,0,0,P211241,Credit Card,142817.0
10209,Female,57,Ganja,2016-10-26,39295,0,0,P214444,Savings,101541.0
10209,Female,57,Ganja,2016-10-26,39295,0,0,P215239,Mortgage,170065.0
10209,Female,57,Ganja,2016-10-26,39295,0,0,P223558,Savings,63014.0
10210,Male,29,Lankaran,2023-02-18,26897,1,0,P206047,Loan,158376.0
10210,Male,29,Lankaran,2023-02-18,26897,1,0,P222768,Mortgage,109054.0
10211,Male,19,Sumqayit,2018-08-04,96812,1,1,P212431,Credit Card,186719.0
10211,Male,19,Sumqayit,2018-08-04,96812,1,1,P214971,Loan,165894.0
10211,Male,19,Sumqayit,2018-08-04,96812,1,1,P216231,Loan,139751.0
10211,Male,19,Sumqayit,2018-08-04,96812,1,1,P222725,Mortgage,67862.0
10212,Male,28,Ganja,2018-11-19,58253,0,0,P223043,Loan,184951.0
10213,Male,61,Lankaran,2021-11-05,25838,1,0,P213280,Mortgage,95376.0
10213,Male,61,Lankaran,2021-11-05,25838,1,0,P219568,Credit Card,135708.0
10214,Male,45,Baku,2022-04-21,102693,1,0,P214512,Credit Card,6066.0
10215,Male,35,Baku,2017-11-22,87680,1,0,P214844,Mortgage,90181.0
10215,Male,35,Baku,2017-11-22,87680,1,0,P224097,Loan,108732.0
10216,Male,30,Baku,2020-04-22,99942,0,0,P208211,Credit Card,533.0
10216,Male,30,Baku,2020-04-22,99942,0,0,P222724,Mortgage,147961.0
10217,Female,54,Baku,2018-10-18,127488,0,1,P204465,Savings,52281.0
10218,Male,39,Mingachevir,2018-02-08,46414,1,0,P200597,Credit Card,106804.0
10218,Male,39,Mingachevir,2018-02-08,46414,1,0,P203976,Credit Card,33670.0
10218,Male,39,Mingachevir,2018-02-08,46414,1,0,P219863,Loan,86444.0
10218,Male,39,Mingachevir,2018-02-08,46414,1,0,P220707,Credit Card,114984.0
10219,Female,29,Baku,2018-02-18,58748,0,1,,,
10220,Male,19,Ganja,2020-08-25,81157,0,0,P204630,Loan,94895.0
10220,Male,19,Ganja,2020-08-25,81157,0,0,P212073,Credit Card,144512.0
10220,Male,19,Ganja,2020-08-25,81157,0,0,P220623,Savings,81532.0
10220,Male,19,Ganja,2020-08-25,81157,0,0,P224483,Credit Card,104055.0
10221,Male,54,Shaki,2017-01-08,132996,0,0,P203332,Savings,98392.0
10221,Male,54,Shaki,2017-01-08,132996,0,0,P210381,Mortgage,25556.0
10221,Male,54,Shaki,2017-01-08,132996,0,0,P213985,Savings,30100.0
10221,Male,54,Shaki,2017-01-08,132996,0,0,P221992,Loan,32358.0
10222,Male,24,Mingachevir,2019-03-27,49483,0,1,P211082,Mortgage,134100.0
10222,Male,24,Mingachevir,2019-03-27,49483,0,1,P214598,Mortgage,168002.0
10222,Male,24,Mingachevir,2019-03-27,49483,0,1,P215065,Credit Card,118871.0
10223,Female,43,Shaki,2022-07-25,133183,0,0,P207254,Loan,1128.0
10223,Female,43,Shaki,2022-07-25,133183,0,0,P218486,Mortgage,151760.0
10223,Female,43,Shaki,2022-07-25,133183,0,0,P223797,Loan,115597.0
10224,Female,43,Ganja,2022-07-24,31513,0,0,P201405,Savings,165298.0
10224,Female,43,Ganja,2022-07-24,31513,0,0,P201921,Loan,116318.0
10224,Female,43,Ganja,2022-07-24,31513,0,0,P217810,Loan,141897.0
10225,Female,41,Ganja,2020-11-15,75549,0,0,P213137,Loan,192545.0
10226,Female,29,Sumqayit,2020-12-03,64802,0,0,,,
10227,Male,33,Mingachevir,2023-04-01,146133,0,0,P224062,Loan,199535.0
10228,Female,40,Shaki,2019-02-03,46451,1,1,P208149,Mortgage,62998.0
10228,Female,40,Shaki,2019-02-03,46451,1,1,P210518,Savings,68554.0
10228,Female,40,Shaki,2019-02-03,46451,1,1,P216232,Mortgage,105424.0
10228,Female,40,Shaki,2019-02-03,46451,1,1,P223281,Loan,131986.0
10229,Male,57,Baku,2019-01-02,60909,0,0,P202418,Loan,9597.0
10230,Male,26,Ganja,2024-03-06,68091,0,0,,,
10231,Female,49,Baku,2015-12-15,72389,1,1,P205334,Savings,142071.0
10231,Female,49,Baku,2015-12-15,72389,1,1,P210633,Mortgage,79641.0
10231,Female,49,Baku,2015-12-15,72389,1,1,P224822,Loan,43190.0
10232,Female,32,Shaki,2015-08-20,60963,1,0,,,
10233,Female,54,Mingachevir,2020-06-19,74734,1,0,P203832,Loan,111314.0
10234,Female,30,Lankaran,2023-09-18,108208,1,1,P205440,Savings,1907.0
10234,Female,30,Lankaran,2023-09-18,108208,1,1,P206653,Credit Card,76170.0
10234,Female,30,Lankaran,2023-09-18,108208,1,1,P208458,Savings,81754.0
10234,Female,30,Lankaran,2023-09-18,108208,1,1,P217466,Savings,28173.0
10234,Female,30,Lankaran,2023-09-18,108208,1,1,P222935,Credit Card,61873.0
10235,Female,22,Lankaran,2024-05-16,126660,0,0,P200810,Mortgage,181260.0
10236,Female,28,Ganja,2023-06-11,98167,0,0,P200297,Mortgage,96081.0
10236,Female,28,Ganja,2023-06-11,98167,0,0,P201316,Loan,128493.0
10236,Female,28,Ganja,2023-06-11,98167,0,0,P211658,Savings,194349.0
10236,Female,28,Ganja,2023-06-11,98167,0,0,P222760,Loan,125339.0
10237,Female,27,Sumqayit,2023-04-20,85509,0,1,P200630,Savings,69521.0
10237,Female,27,Sumqayit,2023-04-20,85509,0,1,P204251,Mortgage,154843.0
10237,Female,27,Sumqayit,2023-04-20,85509,0,1,P214852,Savings,77802.0
10237,Female,27,Sumqayit,2023-04-20,85509,0,1,P218406,Savings,141128.0
10238,Female,69,Baku,2024-09-29,120201,1,0,P217187,Loan,155706.0
10239,Male,30,Ganja,2019-04-06,148104,0,0,P220141,Mortgage,77728.0
10240,Female,58,Sumqayit,2022-05-10,52291,0,0,P200205,Mortgage,39193.0
10240,Female,58,Sumqayit,2022-05-10,52291,0,0,P211050,Mortgage,117106.0
10240,Female,58,Sumqayit,2022-05-10,52291,0,0,P218962,Credit Card,178817.0
10241,Female,63,Baku,2021-05-21,41817,1,0,P204863,Loan,19406.0
10241,Female,63,Baku,2021-05-21,41817,1,0,P207131,Savings,67250.0
10241,Female,63,Baku,2021-05-21,41817,1,0,P208285,Credit Card,114093.0
10241,Female,63,Baku,2021-05-21,41817,1,0,P211655,Mortgage,157170.0
10242,Male,67,Shaki,2020-05-24,96968,1,0,P211921,Credit Card,101157.0
10243,Female,32,Lankaran,2019-07-15,104487,1,0,P208509,Mortgage,165699.0
10243,Female,32,Lankaran,2019-07-15,104487,1,0,P213977,Savings,18876.0
10243,Female,32,Lankaran,2019-07-15,104487,1,0,P214652,Savings,21588.0
10244,Male,59,Sumqayit,2022-05-07,93666,1,0,P221604,Savings,179956.0
10244,Male,59,Sumqayit,2022-05-07,93666,1,0,P223681,Loan,17663.0
10245,Male,24,Baku,2020-04-26,149949,1,0,P208542,Loan,125123.0
10245,Male,24,Baku,2020-04-26,149949,1,0,P218317,Savings,77607.0
10245,Male,24,Baku,2020-04-26,149949,1,0,P224110,Loan,49620.0
10246,Female,57,Ganja,2016-06-28,140405,0,0,P222220,Loan,59151.0
10247,Male,45,Baku,2016-01-27,130003,1,0,P207799,Credit Card,42188.0
10247,Male,45,Baku,2016-01-27,130003,1,0,P216356,Mortgage,54550.0
10247,Male,45,Baku,2016-01-27,130003,1,0,P218718,Mortgage,129623.0
10247,Male,45,Baku,2016-01-27,130003,1,0,P223906,Savings,72119.0
10248,Male,49,Ganja,2018-04-08,108672,1,0,P214683,Credit Card,36296.0
10248,Male,49,Ganja,2018-04-08,108672,1,0,P217320,Mortgage,127711.0
10248,Male,49,Ganja,2018-04-08,108672,1,0,P217557,Credit Card,58938.0
10248,Male,49,Ganja,2018-04-08,108672,1,0,P220650,Mortgage,136689.0
10249,Male,52,Lankaran,2020-10-25,22559,0,0,P217841,Loan,149804.0
10250,Male,32,Lankaran,2020-06-11,34744,0,0,P212790,Mortgage,162699.0
10251,Female,65,Baku,2015-10-24,51155,0,0,P200775,Mortgage,5984.0
10251,Female,65,Baku,2015-10-24,51155,0,0,P205100,Savings,19643.0
10251,Female,65,Baku,2015-10-24,51155,0,0,P218473,Credit Card,138426.0
10252,Male,53,Baku,2021-07-05,127834,1,0,P204267,Savings,188660.0
10252,Male,53,Baku,2021-07-05,127834,1,0,P209002,Credit Card,190773.0
10252,Male,53,Baku,2021-07-05,127834,1,0,P213588,Mortgage,94090.0
10252,Male,53,Baku,2021-07-05,127834,1,0,P215140,Mortgage,13060.0
10252,Male,53,Baku,2021-07-05,127834,1,0,P222372,Mortgage,187892.0
10252,Male,53,Baku,2021-07-05,127834,1,0,P223013,Mortgage,32303.0
10253,Female,38,Ganja,2017-12-22,41021,1,0,P202099,Loan,70822.0
10253,Female,38,Ganja,2017-12-22,41021,1,0,P207322,Loan,1960.0
10253,Female,38,Ganja,2017-12-22,41021,1,0,P213949,Credit Card,73288.0
10253,Female,38,Ganja,2017-12-22,41021,1,0,P224045,Credit Card,123095.0
10254,Male,23,Ganja,2015-09-27,102532,0,0,P214351,Mortgage,33606.0
10254,Male,23,Ganja,2015-09-27,102532,0,0,P223301,Credit Card,11140.0
10255,Male,18,Sumqayit,2021-03-13,76898,0,0,P203514,Savings,84930.0
10255,Male,18,Sumqayit,2021-03-13,76898,0,0,P207975,Savings,28305.0
10256,Male,21,Sumqayit,2023-12-06,98723,1,0,P216958,Loan,48059.0
10256,Male,21,Sumqayit,2023-12-06,98723,1,0,P218167,Savings,3987.0
