product_id,customer_id,product_type,balance
P200933,12541,Loan,22637
P200934,16613,Savings,155378
P200935,14848,Mortgage,75019
P200936,12901,Loan,29214
P200937,18331,Mortgage,79700
P200938,19411,Loan,5611
P200939,13155,Loan,146878
P200940,11142,Credit Card,10998
P200941,10645,Savings,22566
P200942,13160,Savings,130233
P200943,14450,Credit Card,139646
P200944,19878,Loan,55577
P200945,10341,Mortgage,106008
P200946,13465,Credit Card,53882
P200947,10513,Savings,93036
P200948,18502,Loan,102294
P200949,11441,Savings,127077
P200950,17013,Savings,134964
P200951,14505,Mortgage,134797
P200952,11571,Loan,11259
P200953,15845,Loan,113518
P200954,16185,Savings,173063
P200955,11479,Credit Card,162530
P200956,12716,Mortgage,65045
P200957,18187,Mortgage,105763
P200958,19816,Savings,168519
P200959,12550,Credit Card,192652
P200960,18904,Credit Card,109401
P200961,19833,Credit Card,106674
P200962,15925,Credit Card,198179
P200963,11653,Credit Card,88104
P200964,10978,Credit Card,129877
P200965,17436,Mortgage,85666
P200966,18160,Loan,63092
P200967,19303,Mortgage,186690
P200968,12880,Mortgage,144559
P200969,10898,Mortgage,182878
P200970,14901,Credit Card,107324
P200971,11160,Mortgage,114032
P200972,15537,Savings,60523
P200973,19376,Credit Card,132191
P200974,11144,Credit Card,162543
P200975,18602,Savings,178593
P200976,18149,Mortgage,134480
P200977,19781,Mortgage,85729
P200978,15784,Savings,83256
P200979,16688,Mortgage,177509
P200980,18698,Mortgage,129408
P200981,12827,Loan,190907
P200982,18586,Mortgage,161275
P200983,13775,Loan,151757
P200984,11722,Credit Card,23056
P200985,18290,Savings,143070
P200986,13417,Credit Card,3148
P200987,13158,Loan,124611
P200988,19328,Mortgage,113361
P200989,18218,Loan,136177
P200990,16521,Loan,38869
P200991,12914,Mortgage,134887
P200992,11005,Savings,67877
P200993,11493,Mortgage,194923
P200994,15889,Mortgage,6893
P200995,18921,Savings,151188
P200996,18819,Mortgage,1981
P200997,12328,Mortgage,163019
P200998,13159,Savings,65707
P200999,19619,Mortgage,2394
P201000,10540,Loan,180392
P201001,16592,Credit Card,188347
P201002,12316,Savings,85595
P201003,12885,Savings,151978
P201004,14806,Credit Card,38298
P201005,13978,Loan,147466
P201006,13696,Credit Card,144856
P201007,14553,Credit Card,137570
P201008,10973,Credit Card,182072
P201009,15880,Savings,64102
P201010,18783,Loan,111438
P201011,10799,Savings,6382
P201012,13475,Mortgage,15694
P201013,11859,Loan,171078
P201014,13437,Mortgage,176109
P201015,13636,Mortgage,164253
P201016,19210,Credit Card,116681
P201017,16853,Credit Card,131693
P201018,11143,Credit Card,4624
P201019,13463,Loan,85
P201020,11068,Mortgage,122473
P201021,15695,Credit Card,56890
P201022,19926,Mortgage,99472
P201023,12230,Credit Card,193097
P201024,10417,Credit Card,73337
P201025,10364,Loan,775
P201026,13871,Credit Card,196236
P201027,14754,Mortgage,185983
P201028,17007,Mortgage,17164
P201029,13171,Mortgage,50309
P201030,18442,Credit Card,187823
P201031,10010,Loan,71832
P201032,12980,Credit Card,104624
P201033,13989,Loan,179835
P201034,15778,Mortgage,103417
P201035,16061,Mortgage,167474
P201036,19562,Credit Card,1991
P201037,10517,Savings,29531
P201038,14867,Loan,126693
P201039,10602,Credit Card,92615
P201040,10333,Savings,149506
P201041,19807,Savings,110022
P201042,14723,Credit Card,163898
P201043,11487,Mortgage,149935
P201044,18968,Mortgage,60415
P201045,13126,Savings,71988
P201046,18352,Credit Card,10065
P201047,10017,Credit Card,140039
P201048,12596,Credit Card,12373
P201049,11322,Mortgage,66150
P201050,18354,Savings,160762
P201051,10183,Mortgage,3039
P201052,16590,Credit Card,22276
P201053,11790,Loan,140181
P201054,18929,Credit Card,131545
P201055,13195,Loan,130166
P201056,18567,Mortgage,109815
P201057,18084,Loan,137534
P201058,14078,Savings,72323
P201059,16885,Credit Card,146195
P201060,10108,Mortgage,148195
P201061,10072,Savings,31451
P201062,12593,Mortgage,93998
P201063,10929,Credit Card,153674
P201064,12627,Savings,107782
P201065,12582,Credit Card,156725
P201066,10679,Loan,173597
P201067,13301,Mortgage,61562
P201068,15727,Mortgage,78460
P201069,18366,Credit Card,13676
P201070,18890,Credit Card,70731
P201071,18443,Loan,113682
P201072,19320,Savings,56665
P201073,11403,Savings,62329
P201074,12739,Credit Card,126106
P201075,13998,Mortgage,93422
P201076,12801,Savings,137409
P201077,14968,Loan,106743
P201078,15466,Credit Card,126731
P201079,15876,Mortgage,119709
P201080,17805,Mortgage,61494
P201081,11369,Loan,42757
P201082,15333,Loan,197665
P201083,12925,Mortgage,149272
P201084,12848,Credit Card,107008
P201085,13566,Mortgage,67095
P201086,10564,Credit Card,194352
P201087,10917,Credit Card,40831
P201088,19539,Mortgage,71844
P201089,17998,Credit Card,128074
P201090,19550,Credit Card,174136
P201091,12093,Loan,97926
P201092,11646,Loan,52324
P201093,19235,Loan,149552
P201094,19870,Savings,129271
P201095,10619,Mortgage,181333
P201096,14127,Savings,63793
P201097,13096,Savings,113083
P201098,14274,Credit Card,193716
P201099,18058,Mortgage,102601
P201100,11050,Credit Card,39503
P201101,12103,Mortgage,103448
P201102,11286,Savings,148728
P201103,14970,Savings,186603
P201104,10330,Mortgage,79163
P201105,12754,Credit Card,190954
P201106,12891,Credit Card,64851
P201107,12212,Mortgage,117102
P201108,13857,Credit Card,194861
P201109,13954,Credit Card,187278
P201110,17640,Credit Card,43528
P201111,18406,Savings,166103
P201112,15992,Loan,10966
P201113,13969,Credit Card,173230
P201114,14828,Loan,57024
P201115,16744,Credit Card,77880
P201116,12440,Credit Card,6289
P201117,12054,Savings,104652
P201118,18941,Savings,23575
P201119,11621,Loan,192315
P201120,12908,Loan,176573
P201121,10407,Savings,26230
P201122,15637,Credit Card,53000
P201123,12367,Credit Card,140772
P201124,13297,Savings,1032
P201125,13939,Credit Card,58968
P201126,19957,Savings,171870
P201127,19017,Mortgage,100342
P201128,18286,Credit Card,54826
P201129,11460,Mortgage,84481
P201130,15843,Savings,64785
P201131,10910,Credit Card,133275
P201132,11783,Credit Card,159958
P201133,18545,Mortgage,137247
P201134,16322,Loan,39664
P201135,12246,Loan,196762
P201136,14403,Mortgage,90979
P201137,18603,Credit Card,135214
P201138,12186,Loan,184560
P201139,11697,Loan,110462
P201140,12429,Credit Card,27398
P201141,18789,Savings,67191
P201142,18317,Mortgage,20479
P201143,12869,Loan,26510
P201144,13723,Loan,190040
P201145,15564,Mortgage,182761
P201146,11783,Credit Card,144480
P201147,17981,Savings,7489
P201148,15402,Credit Card,199191
P201149,12967,Savings,129562
P201150,18372,Credit Card,155953
P201151,11768,Loan,104988
P201152,17626,Mortgage,84902
P201153,17572,Loan,92484
P201154,14363,Mortgage,138741
P201155,19095,Mortgage,160438
P201156,15649,Mortgage,60261
P201157,18779,Savings,166027
P201158,15565,Savings,112584
P201159,10092,Savings,133162
P201160,18202,Mortgage,127260
P201161,13424,Savings,144570
P201162,19218,Savings,103504
P201163,15393,Savings,172828
P201164,13487,Mortgage,78563
P201165,16031,Mortgage,124627
P201166,13238,Loan,40574
P201167,10922,Credit Card,87372
P201168,12611,Savings,56242
P201169,12490,Savings,156184
P201170,18181,Loan,59131
P201171,12602,Savings,90296
P201172,15474,Loan,187010
P201173,16165,Loan,181998
P201174,12368,Mortgage,142718
P201175,12546,Loan,79232
P201176,11180,Mortgage,188211
P201177,15924,Savings,152891
P201178,13255,Loan,18490
P201179,18084,Mortgage,86754
P201180,17348,Loan,29041
P201181,18077,Loan,3774
P201182,18784,Mortgage,67654
P201183,10017,Mortgage,16713
P201184,18157,Credit Card,98988
P201185,12856,Savings,83634
P201186,19613,Loan,12774
P201187,17972,Loan,161625
P201188,16471,Savings,88246
P201189,13580,Credit Card,47310
P201190,11260,Loan,133986
P201191,15561,Loan,126178
P201192,18226,Mortgage,34878
P201193,15474,Savings,47228
P201194,18682,Savings,141072
P201195,13221,Credit Card,173501
P201196,10117,Loan,72445
P201197,12990,Savings,52962
P201198,16964,Savings,59270
P201199,11252,Credit Card,194777
P201200,13736,Savings,162140
P201201,15607,Loan,35095
P201202,10455,Mortgage,148996
P201203,13868,Loan,185807
P201204,17502,Savings,70605
P201205,17826,Mortgage,133884
P201206,15582,Credit Card,24633
P201207,14428,Savings,25875
P201208,13435,Loan,89992
P201209,13502,Loan,192659
P201210,19889,Mortgage,60514
P201211,14537,Loan,132008
P201212,18536,Loan,131522
P201213,15348,Mortgage,124929
P201214,13336,Mortgage,177339
P201215,14535,Mortgage,113560
P201216,16719,Savings,159931
P201217,14342,Savings,161294
P201218,17223,Credit Card,132572
P201219,10698,Credit Card,153934
P201220,12318,Credit Card,10731
P201221,11352,Credit Card,45513
P201222,18639,Savings,56785
P201223,15070,Mortgage,107576
P201224,15392,Mortgage,176327
P201225,10495,Savings,162956
P201226,12814,Credit Card,193441
P201227,12838,Loan,138173
P201228,16493,Mortgage,185703
P201229,16773,Savings,160909
P201230,15714,Savings,947
P201231,16981,Mortgage,139253
P201232,18131,Savings,95871
P201233,16580,Savings,79890
P201234,16159,Mortgage,25390
P201235,18560,Savings,96964
P201236,17584,Loan,163595
P201237,16278,Loan,51188
P201238,19662,Mortgage,61039
P201239,17522,Savings,98215
P201240,11755,Loan,79586
P201241,17336,Mortgage,1448
P201242,10775,Savings,134491
P201243,13754,Savings,128496
P201244,13056,Mortgage,178048
P201245,15286,Credit Card,157474
P201246,12596,Savings,17589
P201247,13640,Loan,9710
P201248,13647,Loan,56435
P201249,11020,Mortgage,130664
P201250,13225,Credit Card,132302
P201251,15316,Credit Card,8427
P201252,17338,Mortgage,14883
P201253,18821,Credit Card,7964
P201254,18351,Savings,194498
P201255,10032,Mortgage,2392
P201256,14080,Loan,182334
P201257,12864,Credit Card,44577
P201258,19676,Loan,175816
P201259,13064,Mortgage,11692
P201260,19007,Savings,112530
P201261,15829,Credit Card,149770
P201262,14020,Credit Card,25708
P201263,18958,Loan,159961
P201264,19952,Mortgage,68913
P201265,19213,Loan,124609
P201266,15127,Credit Card,5944
P201267,17846,Savings,112459
P201268,17141,Mortgage,27932
P201269,14155,Mortgage,90940
P201270,17191,Savings,68047
P201271,16269,Mortgage,84064
P201272,18976,Savings,157096
P201273,17512,Credit Card,54325
P201274,14023,Credit Card,186516
P201275,15084,Mortgage,133750
P201276,18316,Savings,109683
P201277,15393,Mortgage,125640
P201278,15184,Savings,154061
P201279,11956,Mortgage,191331
P201280,13117,Loan,120341
P201281,18143,Savings,189353
P201282,11448,Loan,96327
P201283,10463,Credit Card,123331
P201284,11950,Credit Card,139197
P201285,17118,Mortgage,103982
P201286,11585,Mortgage,104479
P201287,17015,Savings,45261
P201288,10839,Savings,144867
P201289,14870,Savings,94630
P201290,15424,Credit Card,152965
P201291,18784,Savings,133670
P201292,11047,Loan,125993
P201293,18067,Credit Card,118935
P201294,15881,Mortgage,62515
P201295,14803,Savings,67344
P201296,11500,Mortgage,148519
P201297,12437,Credit Card,117358
P201298,13648,Loan,122901
P201299,12772,Savings,170287
P201300,16146,Mortgage,62025
P201301,12479,Savings,38076
P201302,19143,Credit Card,5290
P201303,16433,Savings,174737
P201304,17786,Savings,44778
P201305,14510,Mortgage,32939
P201306,11318,Mortgage,177521
P201307,19898,Mortgage,147037
P201308,13788,Mortgage,129011
P201309,12318,Credit Card,185784
P201310,17909,Savings,65765
P201311,19382,Loan,186880
P201312,15517,Mortgage,48284
P201313,14202,Mortgage,71054
P201314,11221,Credit Card,191809
P201315,18427,Savings,156930
P201316,10236,Loan,128493
P201317,15430,Savings,112317
P201318,19194,Savings,142644
P201319,15811,Loan,155257
P201320,10867,Credit Card,94968
P201321,19931,Mortgage,99456
P201322,12408,Mortgage,158705
P201323,17186,Mortgage,125093
P201324,16901,Mortgage,105791
P201325,11995,Loan,179663
P201326,13820,Mortgage,169585
P201327,12369,Credit Card,101708
P201328,10898,Loan,65277
P201329,12492,Credit Card,23440
P201330,12372,Credit Card,132708
P201331,13885,Savings,110001
P201332,18291,Credit Card,158130
P201333,19573,Loan,70718
P201334,10858,Savings,139616
P201335,15645,Loan,85704
P201336,15435,Credit Card,49763
P201337,19304,Mortgage,86599
P201338,13265,Loan,35329
P201339,10592,Mortgage,139613
P201340,12294,Credit Card,24955
P201341,11860,Credit Card,91241
P201342,16617,Loan,13033
P201343,15827,Loan,60724
P201344,18996,Mortgage,19498
P201345,18754,Credit Card,179445
P201346,11221,Savings,195372
P201347,15339,Credit Card,199706
P201348,12326,Credit Card,188493
P201349,10412,Mortgage,7246
P201350,13075,Loan,140181
P201351,10507,Credit Card,151007
P201352,15512,Credit Card,188470
P201353,13621,Loan,130127
P201354,12875,Credit Card,81367
P201355,16674,Mortgage,113608
P201356,17731,Mortgage,91413
P201357,14940,Mortgage,86307
P201358,12767,Credit Card,4913
P201359,18496,Credit Card,1256
P201360,18745,Credit Card,184303
P201361,13978,Savings,107798
P201362,15574,Mortgage,145255
P201363,11977,Credit Card,69630
P201364,12226,Loan,113395
P201365,12935,Savings,1948
P201366,17471,Loan,69278
P201367,17936,Credit Card,53956
P201368,10789,Savings,153806
P201369,11766,Loan,78849
P201370,15356,Credit Card,138815
P201371,10523,Credit Card,25255
P201372,14365,Loan,170304
P201373,13285,Credit Card,82756
P201374,13363,Mortgage,85344
P201375,13097,Loan,169380
P201376,13453,Credit Card,58143
P201377,15889,Loan,180099
P201378,13511,Savings,68096
P201379,15423,Mortgage,35443
P201380,15909,Mortgage,181369
P201381,19908,Savings,141004
P201382,10595,Loan,107123
P201383,19579,Loan,49456
P201384,11299,Mortgage,174050
P201385,13155,Credit Card,109284
P201386,12623,Mortgage,69685
P201387,19855,Mortgage,186705
P201388,10941,Savings,112571
P201389,13107,Credit Card,82167
P201390,16914,Savings,136635
P201391,18614,Savings,193965
P201392,17932,Mortgage,17313
P201393,17084,Mortgage,12554
P201394,17401,Savings,97840
P201395,15551,Savings,35577
P201396,19939,Credit Card,36358
P201397,16189,Loan,170545
P201398,11711,Loan,154164
P201399,12293,Loan,90296
P201400,19475,Credit Card,55307
P201401,12173,Loan,197169
P201402,16891,Savings,144049
P201403,12410,Credit Card,149859
P201404,14790,Savings,134999
P201405,10224,Savings,165298
P201406,17481,Loan,36280
P201407,14728,Savings,155311
P201408,15469,Mortgage,28355
P201409,16711,Mortgage,159398
P201410,10990,Mortgage,99654
P201411,15696,Mortgage,71754
P201412,17055,Credit Card,95472
P201413,13029,Loan,25100
P201414,13687,Mortgage,64036
P201415,18126,Savings,15171
P201416,10673,Savings,158301
P201417,18595,Loan,146183
P201418,10344,Credit Card,89425
P201419,19870,Mortgage,116943
P201420,18037,Mortgage,188753
P201421,18153,Mortgage,4148
P201422,16345,Loan,28985
P201423,10286,Mortgage,38621
P201424,11096,Credit Card,78702
P201425,16963,Savings,58854
P201426,17019,Savings,90863
P201427,15106,Savings,38216
P201428,17807,Mortgage,19213
P201429,10413,Loan,127305
P201430,15451,Loan,14562
P201431,12997,Loan,77485
P201432,12407,Mortgage,32787
P201433,18184,Savings,150249
P201434,10878,Credit Card,127089
P201435,16096,Credit Card,182423
P201436,19688,Mortgage,93067
P201437,17311,Savings,92020
P201438,16523,Mortgage,57165
P201439,13128,Credit Card,165453
P201440,14144,Mortgage,111331
P201441,11264,Mortgage,199400
P201442,15001,Loan,80227
P201443,15535,Credit Card,119051
P201444,12562,Credit Card,133280
P201445,14039,Credit Card,14374
P201446,10368,Savings,132713
P201447,17303,Loan,148876
P201448,10311,Mortgage,188390
P201449,10948,Credit Card,94433
P201450,19573,Loan,4535
P201451,18854,Loan,90027
P201452,19657,Savings,171986
P201453,12829,Savings,147804
P201454,14579,Savings,154755
P201455,11065,Loan,98366
P201456,14549,Loan,150637
P201457,18677,Savings,697
P201458,12065,Loan,26249
P201459,18379,Credit Card,145656
P201460,16815,Credit Card,118865
P201461,13525,Loan,154595
P201462,12547,Loan,165700
P201463,15482,Loan,96595
P201464,16880,Loan,49347
P201465,13099,Mortgage,97908
P201466,17504,Credit Card,156832
P201467,15797,Mortgage,181769
P201468,17958,Loan,58046
P201469,10738,Loan,59058
P201470,14271,Mortgage,163066
P201471,18566,Mortgage,15293
P201472,10115,Credit Card,48559
P201473,13779,Credit Card,14590
P201474,11485,Loan,17561
P201475,16255,Mortgage,8503
P201476,10959,Savings,85345
P201477,13555,Savings,186452
P201478,14609,Mortgage,40366
P201479,12466,Mortgage,185484
P201480,11728,Mortgage,182652
P201481,11559,Savings,175933
P201482,15720,Savings,61084
P201483,16339,Savings,109623
P201484,10578,Credit Card,185315
P201485,10662,Credit Card,72060
P201486,16036,Loan,8933
P201487,15247,Mortgage,49569
P201488,14073,Credit Card,18389
P201489,14060,Credit Card,119507
P201490,11497,Loan,78599
P201491,16274,Savings,181105
P201492,10534,Savings,168300
P201493,14595,Savings,90582
P201494,16445,Savings,1869
P201495,12605,Savings,44286
P201496,17833,Mortgage,15059
P201497,19139,Savings,16741
P201498,12597,Savings,170212
P201499,14343,Mortgage,60314
P201500,13379,Loan,117263
P201501,13125,Savings,149067
P201502,12699,Loan,29460
P201503,16352,Mortgage,129987
P201504,11098,Loan,40806
P201505,15655,Savings,108468
P201506,12120,Loan,177395
P201507,18204,Mortgage,149443
P201508,16812,Mortgage,103792
P201509,10489,Mortgage,197770
P201510,12054,Loan,108849
P201511,13771,Credit Card,173309
P201512,18366,Savings,32743
P201513,13438,Savings,81389
P201514,19257,Savings,14357
P201515,15186,Credit Card,161067
P201516,15025,Savings,66050
P201517,12640,Mortgage,27870
P201518,16624,Loan,177458
P201519,11473,Credit Card,108087
P201520,17092,Loan,39352
P201521,15562,Mortgage,76910
P201522,14082,Loan,135719
P201523,11531,Loan,10283
P201524,14686,Credit Card,136573
P201525,14278,Mortgage,21723
P201526,18170,Mortgage,125158
P201527,13601,Mortgage,190395
P201528,12928,Savings,102253
P201529,17942,Loan,53314
P201530,16098,Savings,79897
P201531,16422,Mortgage,198656
P201532,11000,Credit Card,176592
P201533,13230,Credit Card,169801
P201534,14389,Loan,177654
P201535,12210,Savings,195509
P201536,15384,Mortgage,138462
P201537,16356,Loan,121650
P201538,12206,Loan,184281
P201539,16361,Savings,117610
P201540,19499,Mortgage,44926
P201541,14439,Mortgage,82346
P201542,14916,Credit Card,144182
P201543,17844,Mortgage,28493
P201544,13430,Savings,162280
P201545,16764,Credit Card,37342
P201546,19899,Credit Card,155263
P201547,19036,Savings,130996
P201548,14938,Savings,87336
P201549,15350,Mortgage,13399
P201550,16878,Mortgage,19275
P201551,10885,Savings,11427
P201552,19592,Savings,199900
